Imagen,ID,X,Y,Width,Height,Área,Perímetro,Circularidad,Contraste,Energía,Homogeneidad,Cluster Shade,Cluster Prominencia,Correlación Haralick,Entropía
N2.png,27,1198,668,110,116,8402.5,353.6883777,0.844066778,42.49731098,0.073767897,0.498051101,1792027.65,847241390.9,0.995682556,10.00724715
N2.png,28,359,657,116,114,10210,379.8477592,0.889234837,37.64149504,0.096695755,0.489798322,483544.9185,300750813,0.994193391,9.688491497
N2.png,29,475,648,103,107,8096.5,346.2914112,0.848445096,41.70908924,0.153691324,0.579339715,1469385.536,722489681.7,0.995944511,8.627742235
N2.png,30,1363,635,135,129,12537.5,430.8599515,0.848688962,43.2037487,0.084146623,0.484652983,804335.9986,1654138440,0.997329317,10.31770123
N2.png,31,1584,628,16,31,321.5,78.87005734,0.649481116,7.292473118,0.114524963,0.392387686,24782.35262,2393882.495,0.983497516,6.890777334
N2.png,32,969,628,110,110,9334,361.0193329,0.899946603,56.08373645,0.120373597,0.463562538,693011.6801,514986662.1,0.994045016,9.84101127
N2.png,33,1524,626,64,111,4225.5,319.1787128,0.521218872,53.17975118,0.09542,0.462325188,97045.00352,352836885.8,0.992621895,9.553278232
N2.png,34,1102,615,73,117,6611.5,332.0660156,0.753461393,62.99287749,0.163845145,0.453440009,1826714.592,965524675.4,0.99443818,9.537870227
N2.png,35,1172,606,94,124,7796.5,370.6345546,0.71321051,37.45525494,0.063150033,0.481927312,2616235.278,908138524.4,0.995452476,9.91075747
N2.png,36,79,581,117,108,9846.5,370.4335458,0.901718815,45.53512133,0.098585306,0.430316763,359566.1355,384071634.7,0.994162857,10.12400187
N2.png,37,700,533,122,132,12508,418.4751785,0.897549336,32.88774105,0.118306256,0.484390527,598844.5457,296573235.9,0.994701171,9.571997062
N2.png,38,1340,524,110,109,8503,354.3330433,0.851057169,42.05563505,0.069258297,0.489561189,723912.1876,561424643.1,0.995460855,10.10191789
N2.png,39,0,513,36,95,2483,228.7106766,0.596504475,88.98195489,0.141390493,0.46610719,1266338.876,665533800.4,0.990829022,9.087315853
N2.png,40,319,493,122,112,10490,384.3330412,0.892421259,58.5872196,0.123060681,0.418184539,204770.8802,482472103.6,0.993140199,10.2143858
N2.png,41,1414,465,132,138,13643,451.4457409,0.841218128,42.51830955,0.071144381,0.513636192,2097779.488,692610031.8,0.994374239,9.995424939
N2.png,42,860,441,101,103,7985,334.8771985,0.894774562,66.22543689,0.097609325,0.44266429,1152771.366,509181251.4,0.992094367,9.925964747
N2.png,43,0,438,68,74,2903.5,248.2670254,0.591961706,33.70451795,0.120837487,0.517083929,22658.94975,270582809.9,0.994118224,9.056205687
N2.png,44,178,409,1,85,0,168,0,0,0,0,0,0,1,0
N2.png,45,1307,406,53,80,2776.5,216.8944436,0.74166996,52.22596154,0.113095661,0.486945768,3674477.47,1306531020,0.994374431,9.001306375
N2.png,46,0,394,30,52,1199.5,146.5269114,0.702061772,23.09482759,0.087134118,0.443708519,612141.4197,216110458.4,0.996027002,8.782697732
N2.png,47,107,388,70,106,5140,289.4213544,0.771102018,34.48564397,0.078767673,0.509365271,2192314.317,761166574.8,0.994922256,9.45061935
N2.png,48,579,368,120,119,10984,393.161469,0.892952773,50.12845138,0.096178404,0.411767448,121840.2771,399413128.5,0.993723635,10.21150777
N2.png,49,1337,360,134,124,11397,441.4457402,0.734929621,28.99963619,0.083639842,0.525153437,726188.7078,872901824.1,0.997367683,9.857597876
N2.png,50,159,352,122,141,9848,420.0731555,0.701306793,31.42512162,0.136547851,0.58623291,2920501.945,1280752964,0.997515431,8.996236768
N2.png,51,1214,332,117,127,10919.5,396.7178178,0.87186492,45.087836,0.087839111,0.46003166,590644.5586,390680855.2,0.994128541,10.11882814
N2.png,52,31,326,122,111,10373,398.3330435,0.821526492,22.48425285,0.072985544,0.578025752,1149378.434,395717561.4,0.995981432,9.593907185
N2.png,53,223,318,119,93,7183,332.1320295,0.818265446,31.92345544,0.114177659,0.583418054,920855.3404,679193685.5,0.996206135,8.970893838
N2.png,54,902,311,101,84,6262,303.9066353,0.852005823,33.85333333,0.081729637,0.466161334,1099067.332,478881459.7,0.995810645,9.816174944
N2.png,55,1116,242,115,114,9811,377.5046147,0.865124497,50.87480763,0.094241947,0.422669759,366851.2656,348340564.4,0.992722469,10.25820277
N2.png,56,520,221,85,115,6241.5,322.7766949,0.752825807,53.79782609,0.070207708,0.356892692,1600393.535,683933994.9,0.993766563,10.58540833
N2.png,57,1219,216,114,115,9879.5,378.4335468,0.866893154,33.26871874,0.083204436,0.495283004,764741.7967,403294132,0.995443396,9.985102021
N2.png,58,560,161,144,145,13891,462.7005751,0.815348538,34.13137208,0.119745497,0.542972053,2121368.513,1086415974,0.997230228,9.680094314
N2.png,59,292,130,126,122,11873.5,408.2325358,0.895309909,56.88268852,0.100012383,0.471935761,2091761.575,868119463.8,0.994614287,9.721615119
N2.png,60,1508,127,92,119,8804.5,358.8355675,0.859258021,38.08874319,0.086657797,0.480499576,1266003.517,420488152.2,0.994426416,9.858590164
N2.png,61,864,127,113,59,4986.5,297.2375879,0.709248181,44.38861985,0.135172648,0.544951941,1520270.02,843942681.1,0.995833459,9.188431162
N2.png,62,1206,74,119,111,9956,376.3330413,0.883385063,36.9381585,0.099938762,0.485795101,531246.2296,305696409.6,0.99428018,9.584915405
N2.png,63,0,54,101,121,9772,387.2792181,0.818737979,28.26206612,0.080303749,0.517531292,381721.0622,300429423.5,0.995615787,9.79815743
N2.png,64,612,46,107,105,8320,350.8771977,0.84922525,35.03665768,0.081297746,0.471422034,399539.6589,453068307.4,0.995251567,10.11123615
N2.png,65,376,44,110,116,9697.5,369.7472548,0.891373535,43.23631762,0.068046056,0.447608636,633945.0642,453862604.5,0.994201284,10.39051084
N2.png,66,867,35,118,94,8208,371.622364,0.746867443,43.48408802,0.114118992,0.584019854,1920495.601,839989041.2,0.995594738,9.397885707
N2.png,67,165,18,113,112,9630,368.8183252,0.889633582,51.9901148,0.096113666,0.451389626,991064.9309,419787694.2,0.992951671,9.969117447
N2.png,68,694,14,118,112,9817,385.8477597,0.828622437,41.25465507,0.082072606,0.492714721,789155.202,562612821.6,0.995052988,10.24590313
N2.png,69,992,0,47,39,1097,144.5685415,0.659582147,45.99275362,0.1608358,0.492370733,895667.538,336547496,0.99362099,8.015227555
N2.png,70,924,0,74,43,2074.5,208.1248906,0.601831975,15.20101943,0.076017503,0.537523427,254873.7207,100278851,0.994983849,8.99935336
N2.png,71,689,0,61,13,528,132.2842708,0.37916424,28.92564103,0.11399808,0.441821733,776689.3464,343848997,0.996116938,8.213791132
N2.png,72,560,0,45,38,1039.5,140.3259012,0.663374354,73.38098086,0.171318009,0.371413206,412623.6177,551084060.7,0.992355129,8.911115908
N2.png,73,494,0,67,40,1728,187.3969685,0.618341621,53.64659091,0.107348445,0.457592692,403729.7745,387314636.5,0.992888401,9.259227713
N2.png,74,305,0,112,38,3272,266.7106769,0.578019321,38.45756283,0.101773955,0.559040926,2033468.527,731853657.6,0.995864193,8.951055546
N2.png,75,89,0,103,60,4771.5,285.5807362,0.735202499,43.34052288,0.057671753,0.402739465,1091719.768,479416672.9,0.993763397,10.37523511
N2.png,76,0,0,37,24,596.5,106.8700569,0.656308805,25.35185185,0.109235594,0.467382566,731702.1358,208273242.6,0.995311851,7.914603108
N3.png,0,0,1194,8,6,26,21.65685403,0.696614441,71.04761905,0.119047619,0.094350372,159250.6181,54078068.01,0.973466155,6.201841221
N3.png,1,204,1187,33,13,264,79.79898942,0.520977549,75.68509615,0.069815076,0.17342089,297345.6283,67605704.66,0.970264579,8.371269925
N3.png,2,275,1182,38,18,468.5,98.04163027,0.612489166,65.57957958,0.088722096,0.232996682,187588.7531,52292107.32,0.973962591,8.504048194
N3.png,3,1283,1175,108,25,2364.5,254.384776,0.459163068,56.41383178,0.057820792,0.348677173,647659.2535,189346559.5,0.985520812,9.827198383
N3.png,4,1000,1173,92,27,1750,209.396969,0.501541796,40.38420838,0.106454533,0.459968379,1323285.797,500762647.7,0.995410325,8.924678559
N3.png,5,67,1172,98,28,2052.5,225.982756,0.505059365,30.88586156,0.093034105,0.485169263,611389.5694,165873717.1,0.992765028,8.76760098
N3.png,6,1284,1165,110,11,843,229.7989897,0.200604748,63.82902419,0.090368041,0.335621391,652626.1239,204235516.2,0.986798186,9.280150518
N3.png,7,1150,1161,45,39,1009.5,138.811182,0.65836583,50.36596737,0.141310107,0.464706793,667159.7005,240369012.8,0.991759712,8.334042544
N3.png,8,1187,1156,77,44,2391.5,213.2964638,0.660561014,34.04366029,0.08241987,0.482649167,579903.072,202251279.5,0.993166738,9.224455307
N3.png,9,676,1140,48,60,1838,187.8822502,0.654310463,38.71276596,0.129861332,0.439067925,450129.6039,137089283.5,0.990983242,8.376023779
N3.png,10,580,1134,100,66,4090.5,297.9238809,0.57912942,51.21502908,0.063230715,0.491902852,436303.2473,204355948.3,0.990207094,9.630111376
N3.png,11,910,1124,89,76,5628.5,292.6101713,0.826083024,64.63172847,0.086766818,0.45845654,1440134.135,641037785.1,0.992294339,9.583301713
N3.png,12,1289,1121,98,44,2090,245.8233773,0.434620081,32.30060918,0.108143281,0.523367348,1017711.805,283222857.9,0.991071236,8.800799763
N3.png,13,197,1108,117,82,5962,387.7056249,0.498422492,47.41431876,0.102749884,0.538465887,417785.8224,218075107.4,0.992023477,9.243670359
N3.png,14,360,1086,114,112,9738.5,370.5756824,0.891144433,24.14048673,0.080014836,0.514264899,396414.6409,239289021.9,0.995324008,9.737794932
N3.png,15,486,1078,107,122,9960,388.1909064,0.830574297,37.55497989,0.09052962,0.507694807,473146.5822,222711591.4,0.992945105,9.496178918
N3.png,16,80,1078,102,95,7569,327.5634912,0.886456414,44.53913497,0.103128116,0.476570124,440420.965,158738875.6,0.990544497,9.32448377
N3.png,17,1311,1064,117,106,8223.5,355.8893944,0.815899127,35.96112557,0.078415676,0.552910779,1468123.672,553387024.9,0.99484175,9.613003116
N3.png,18,1167,1046,140,101,8996.5,392.8599515,0.732500509,25.3253793,0.074421612,0.501932443,677892.6151,205277801.6,0.994216146,9.792076479
N3.png,19,301,1012,92,115,8037,347.2203442,0.837709626,27.6513139,0.075875354,0.497569098,1040663.887,349980817.6,0.994956333,9.716183243
N3.png,20,932,1011,112,107,9211,361.3624785,0.886401605,49.26151385,0.100656036,0.510375121,1266572.667,411156380.6,0.993159893,9.318098897
N3.png,21,213,1006,92,102,7353.5,329.5218583,0.851011648,25.93815988,0.096854755,0.513464423,572264.7552,263724592.4,0.995328702,9.317803291
N3.png,22,814,982,123,119,10876,393.3036031,0.883533891,48.56584929,0.132649337,0.471399433,435023.4695,327447580.8,0.993524024,9.542452558
N3.png,23,1220,968,122,126,10299.5,398.5168059,0.814953303,39.60999606,0.047692374,0.44275114,1011700.314,321377397.2,0.992309268,10.43124978
N3.png,24,607,959,121,101,9395,366.1909064,0.880423321,42.13209571,0.124628774,0.565233602,1376013.158,401402780.2,0.993864481,8.967814985
N3.png,25,463,941,97,105,6699,322.6761866,0.808511144,33.22053571,0.086829107,0.490035558,1161064.103,412237846.1,0.994866486,9.519002002
N3.png,26,1315,933,121,123,11021,401.6467503,0.858504056,39.37852304,0.088224247,0.52362639,1276411.031,381995264.5,0.994057677,9.35986902
N3.png,27,0,925,38,85,2384,217.3969692,0.633883059,62.263593,0.139455305,0.546035084,1207198.741,445386751.3,0.992092171,8.292476585
N3.png,28,1549,910,51,121,4523,300.1665207,0.630829434,50.93553719,0.165134638,0.568539232,784489.663,298780136.3,0.992264857,8.292690075
N3.png,29,99,889,101,132,10318,385.84776,0.870910288,45.33939394,0.121807392,0.484968274,495462.613,179483857.5,0.99093185,8.936968016
N3.png,30,421,875,115,111,8406.5,360.3746699,0.813423221,37.32946104,0.096942423,0.534181116,1740472.873,508262654.2,0.994405566,9.290976388
N3.png,31,1090,863,122,125,11110,400.2741668,0.871382429,37.79676033,0.082194995,0.450246979,894121.4755,340703123.4,0.994229777,10.0578046
N3.png,32,0,861,66,63,3209.5,232.8111818,0.744114167,30.84884005,0.098510058,0.529163519,665374.6278,211118515,0.993561034,8.930752548
N3.png,33,1168,832,102,92,6635,321.9066365,0.804620199,21.04993543,0.079085951,0.518652198,1991225.735,588959028.6,0.996805965,9.230425817
N3.png,34,1258,814,109,125,9433,394.676188,0.760988071,28.50237037,0.075232424,0.562263551,1757890.958,513290698.5,0.995630331,9.32334209
N3.png,35,0,810,64,54,2331,205.053823,0.696652815,35.84597296,0.179747628,0.657992926,1155152.059,354833526.3,0.994875458,7.608790768
N3.png,36,1339,790,104,112,8258.5,351.2619743,0.841102185,30.79022191,0.086221345,0.547019236,1051496.086,256613434.3,0.993656249,8.990010221
N3.png,37,648,787,187,129,16410.5,512.2569219,0.785879584,21.32770693,0.097972396,0.473110328,568490.2919,1164488147,0.998285171,10.44892295
N3.png,38,371,783,117,112,9562,369.6467503,0.879396673,34.99953818,0.114031446,0.530487495,840810.415,278862822,0.994220335,9.240765361
N3.png,39,206,781,114,118,10382,381.5046153,0.896378221,37.83215839,0.1283087,0.539888042,704560.6401,217294874.4,0.992794664,8.858187214
N3.png,40,882,764,129,112,11087.5,399.7472554,0.87191172,42.68464007,0.091149683,0.549215375,1117828.962,372429880.1,0.993749668,9.498123357
N3.png,41,764,735,102,107,7677,340.1909056,0.833596737,52.93550477,0.063833759,0.449372115,914473.5695,406394228.6,0.991261423,10.15018896
N3.png,42,1009,732,114,93,8176,342.0487716,0.878162073,36.77019697,0.108742207,0.581291024,1957658.975,610705245.3,0.995766397,8.789053661
N3.png,43,1553,728,47,64,2219.5,196.8111819,0.720054675,67.99830163,0.139974505,0.527077023,1265400.445,430185958.2,0.991103337,8.455948576
N3.png,44,198,667,117,106,9533,365.8477595,0.895032195,42.45933637,0.125283728,0.461293103,404764.8621,256323196.3,0.993382288,9.452326278
N3.png,45,0,666,87,108,7605,332.1076446,0.866465625,39.03229974,0.111398292,0.573323588,1850418.722,526355954.7,0.994460824,8.870990612
N3.png,46,585,654,108,111,9201,360.1909066,0.891208676,46.14616486,0.124979543,0.496391037,681740.3224,276539818,0.992604803,9.486703216
N3.png,47,901,652,111,118,10105.5,379.6051197,0.881258965,37.88012327,0.094841796,0.48658104,332664.7922,176326331.7,0.992453857,9.336483753
N3.png,48,700,640,103,105,8280,341.7056242,0.891119499,43.65060691,0.105635093,0.478178792,565888.9378,210576164.1,0.992244215,9.156378302
N3.png,49,1027,578,110,108,8944,359.0193331,0.871978913,41.44971118,0.07753158,0.486919858,1403396.854,417380563.5,0.993400952,9.584278049
N3.png,50,1490,555,110,174,13610.5,526.6345559,0.616687632,24.63940736,0.220356255,0.673787862,1976338.53,739618607.3,0.997667946,7.84568868
N3.png,51,1152,530,100,126,9952.5,375.9482661,0.884883053,56.21147988,0.106709845,0.506526965,863099.5829,271797852.4,0.990651672,9.449547828
N3.png,52,109,507,113,119,10486,382.6761862,0.899822489,40.50585234,0.112654746,0.5362496,821772.3671,279100344.1,0.993217147,9.097623858
N3.png,53,388,496,120,126,11627,403.6467489,0.896756676,37.16446579,0.111458277,0.593940924,851760.4456,275205932.1,0.994051765,8.74057782
N3.png,54,978,490,119,120,9928.5,387.2031002,0.832177276,27.14456215,0.102040325,0.510756802,278386.0465,172678866.5,0.994541684,9.48751468
N3.png,55,0,469,113,112,10005,374.5340511,0.896281311,30.24370217,0.076404348,0.535833901,625219.7096,183564622.2,0.992984972,9.322377938
N3.png,56,678,455,118,113,10393,381.847759,0.895715932,47.8683912,0.146591955,0.553904354,1439349.179,512141099.6,0.99445392,8.809744629
N3.png,57,285,442,101,129,9215,370.4751767,0.843697915,47.5355814,0.100118492,0.518943115,605637.6651,215055743.4,0.991044371,9.151057165
N3.png,58,1248,423,117,116,10535.5,384.0904011,0.897424885,40.26122176,0.102816984,0.492740243,965258.8297,371118140.8,0.994278544,9.542594197
N3.png,59,1497,401,103,108,8647.5,349.462985,0.889811615,38.46577705,0.117912716,0.55216657,1322085.503,368047936.1,0.994043804,8.882899585
N3.png,60,67,369,114,118,10363.5,380.9188273,0.897535094,51.25386231,0.073500094,0.419417307,450659.4739,279814810.5,0.992364436,10.04222071
N3.png,61,351,366,116,113,10097,375.5046139,0.899853199,44.19022701,0.118523807,0.521949843,1001135.821,312583397.5,0.993338397,9.029999298
N3.png,62,189,363,103,119,9485,366.1909051,0.888857399,55.79041028,0.125024254,0.523155606,827735.4231,332341973.9,0.992274807,9.108526854
N3.png,63,1346,331,131,121,12112.5,412.7178179,0.893587771,35.82644628,0.094104202,0.558340066,681190.7772,252616787.5,0.993831711,9.393548268
N3.png,64,829,325,175,127,16771,511.7888848,0.804613146,33.526654,0.122387355,0.461383348,1952799.123,1161723635,0.997359536,10.29945868
N3.png,65,1004,314,121,117,10519.5,392.9188274,0.856247435,27.31452991,0.093707321,0.555305482,1020359.225,277598179.9,0.995009454,9.080763349
N3.png,66,584,302,97,100,7511.5,323.8061308,0.900256781,36.44458333,0.105026348,0.515415834,539343.139,156561984.8,0.991622867,9.052248954
N3.png,67,0,290,22,72,749,169.9411249,0.325907762,14.89219577,0.121556457,0.444653421,99999.79051,18075442.89,0.985205491,8.091919386
N3.png,68,1,289,102,105,7989,344.3919158,0.846440409,28.62036775,0.066430276,0.473900807,447614.5302,146283919.7,0.993236628,9.663134052
N3.png,69,0,248,21,41,740,115.3137083,0.699326051,82.58902439,0.134508933,0.459219803,426489.1389,73173333.15,0.959704669,7.408920044
N3.png,70,275,242,115,110,9715,371.0193334,0.88686923,36.99776715,0.115672049,0.50926505,737396.469,227563907.5,0.99325254,9.121546907
N3.png,71,1046,220,113,106,9244.5,360.7766923,0.892516689,42.48500674,0.098940215,0.524430289,1078031.195,356306270.8,0.993547639,9.286441929
N3.png,72,389,217,106,108,8791,351.3624794,0.894823493,48.77901235,0.113498042,0.519256973,588392.8859,253589988.7,0.992275766,9.260394224
N3.png,73,1281,200,132,119,11913,411.3036036,0.884924006,28.01135416,0.145585703,0.613319938,757603.5188,180313276.5,0.994029772,8.2280399
N3.png,74,531,174,108,112,9302,362.6761875,0.888685544,38.12750334,0.09531484,0.503899515,691248.684,185973265.7,0.991700068,9.334311677
N3.png,75,0,162,16,85,610,188.627417,0.215441847,10.65882353,0.116036028,0.612799308,193453.4359,32072135.96,0.990333099,7.429838266
N3.png,76,225,150,124,83,7622.5,340.2914113,0.827190087,15.65079832,0.126139688,0.589946453,534693.9251,145708779.1,0.996382722,8.492698729
N3.png,77,1,132,113,120,10351.5,389.9482667,0.855458925,18.79419643,0.095574749,0.599158702,837133.8871,192772811.6,0.99529887,8.783383784
N3.png,78,923,122,117,100,8878.5,355.6051192,0.882294261,32.00551724,0.123836094,0.558490111,633778.0493,193913761.4,0.993767053,8.794282748
N3.png,79,455,109,104,102,8645.5,355.5218593,0.859542514,41.77812678,0.067254006,0.452358769,755578.1099,219658896.4,0.990699559,9.866299516
N3.png,80,1589,85,11,45,323,98.62741649,0.417269914,177.24,0.05171145,0.095623648,169063.6521,134769886.4,0.960646383,9.023300006
N3.png,81,111,83,108,115,9507.5,366.4335465,0.889786365,35.66420154,0.105930062,0.517779222,779400.5183,202667221,0.992558098,9.066489813
N3.png,82,1342,36,126,110,10768,389.5046138,0.891907258,41.63985455,0.116334383,0.540923864,608599.2618,250874301.1,0.993179349,9.241190018
N3.png,83,464,14,134,97,10037.5,390.2914104,0.828051666,31.30323231,0.125354927,0.585648464,1381940.948,426813770.5,0.995510896,9.027625453
N3.png,84,1588,13,12,34,270.5,81.55634892,0.511047871,12.63101604,0.112474399,0.526000728,163902.7032,34567175.5,0.992575632,7.427813398
N3.png,85,293,11,120,67,6211.5,327.2375883,0.728920202,38.6323843,0.078382089,0.500312942,823741.2054,277478643.2,0.993586542,9.622427667
N3.png,86,1522,0,69,51,2208.5,212.4680358,0.614780468,41.11245675,0.067887746,0.461638756,184730.4772,157103145.5,0.991748375,9.494839098
N3.png,87,1145,0,118,45,3987.5,286.2670256,0.611459799,31.56220323,0.120728865,0.627696505,1927218.612,576781753.5,0.996265538,8.020570217
N3.png,88,977,0,57,11,443.5,122.0416303,0.374185959,27.09090909,0.117001428,0.47561716,577957.8648,178990706.9,0.994579108,7.963815195
N3.png,89,835,0,84,20,1228.5,185.8406199,0.4469961,30.75963855,0.119434453,0.484174358,1099456.057,355240104.6,0.99558901,8.220024624
N3.png,90,296,0,138,17,1472,291.9411248,0.217033673,30.27866037,0.093736732,0.520361292,987158.9334,250408317.4,0.991443377,8.581437483
N4.png,0,876,1139,116,61,4798,298.450793,0.676900186,27.12173913,0.063723788,0.450870058,782154.6347,267056783.1,0.994140808,9.747732071
N4.png,1,1449,1134,109,66,5483.5,337.0365788,0.606615686,25.88734568,0.099427309,0.479438343,894648.2647,352236984.3,0.996059113,9.449419808
N4.png,2,1351,1133,97,67,5399.5,290.6101716,0.803418426,28.44138682,0.081158578,0.549071569,1143678.937,284966042.2,0.99394333,8.916864042
N4.png,3,167,1131,52,69,2293,216.0243857,0.617459335,52.08610401,0.059897558,0.341253242,779367.8722,298864051.8,0.991495263,9.554477944
N4.png,4,101,1126,79,74,3638.5,271.5807343,0.619918115,32.99393624,0.101236601,0.494534592,472804.5075,249591243.1,0.994225656,8.899595544
N4.png,5,0,1126,16,74,686.5,168.3847758,0.304259929,15.35855856,0.100856651,0.330928415,77937.59823,50528078.04,0.993513952,8.544465363
N4.png,6,10,1121,79,79,5262.5,282.1248903,0.830843385,30.63453424,0.069568125,0.481672164,530726.907,186837209.4,0.992367842,9.155496025
N4.png,7,218,1093,114,107,9720.5,374.149276,0.872586823,44.66173187,0.066924758,0.449619448,1058483.802,378906190.4,0.993520045,9.704436825
N4.png,8,500,1091,116,106,9326.5,363.2619728,0.888154835,38.8926169,0.085164467,0.468873679,928943.53,380081169.8,0.994683871,9.670943228
N4.png,9,1266,1088,31,37,685.5,105.6396089,0.771904822,120.0036036,0.055975605,0.271570195,111650.8019,233500902.7,0.98058477,9.641169283
N4.png,10,939,1077,125,117,10624,391.4457381,0.871274068,32.13585608,0.055635607,0.448784931,961572.9603,312857144.1,0.994098369,10.0976108
N4.png,11,693,1074,119,120,10395.5,387.8893906,0.868239309,30.11144068,0.071196196,0.473811097,971727.5841,296727383.9,0.994601719,9.725035886
N4.png,12,771,1032,105,104,7651,335.5046144,0.854143953,35.72651627,0.062544366,0.429276997,1110101.865,333789366.2,0.994018212,9.975983171
N4.png,13,367,1001,112,112,9723,369.0193323,0.897246788,39.01536358,0.077626995,0.458704486,536440.1406,265217252.5,0.993809693,9.686069893
N4.png,14,1026,977,105,135,10383,397.5046145,0.825749594,43.73682336,0.093019698,0.487404894,1199979.979,456735871.3,0.994476862,9.561184503
N4.png,15,895,964,118,115,10423.5,381.7472539,0.898817649,37.39687848,0.097945027,0.490663156,318215.9808,253763581.9,0.994291462,9.445546133
N4.png,16,1139,943,112,123,10437,388.6761889,0.868179798,31.76972094,0.081070726,0.499432185,1503563.689,436693086,0.995234048,9.503291434
N4.png,17,1235,942,47,88,2819,230.5096661,0.666694169,35.31546443,0.043523504,0.260039769,363972.5453,123207670.7,0.989715891,10.01943481
N4.png,18,1286,915,55,119,4418,299.764501,0.617838793,46.24074074,0.10744781,0.38548122,666500.1445,372350893.5,0.993581289,9.650897381
N4.png,19,1243,910,53,44,1346.5,156.6101731,0.689884333,27.26486014,0.072946315,0.392309722,556216.8309,173457208.2,0.993455823,9.382288173
N4.png,20,95,900,123,131,12218,414.9604583,0.891654397,35.77731198,0.090870026,0.509225112,655082.3818,329278913.1,0.994972986,9.600795404
N4.png,21,0,896,76,137,7209.5,369.8650051,0.662260001,31.67562044,0.200329197,0.729321774,2543639.755,979010409.7,0.997482147,6.93000825
N4.png,22,953,857,100,90,6755,325.6223631,0.800583749,37.67340067,0.11749215,0.565679332,1449793.192,433364097.9,0.994627878,8.768720354
N4.png,23,276,845,111,110,9463,364.1909068,0.896562372,37.77561983,0.092834163,0.52989938,1329965.006,415707841.8,0.994627,9.150779695
N4.png,24,772,788,106,105,6889.5,327.2031007,0.808654015,24.51537415,0.088497147,0.544088574,1609880.533,442938003,0.995995838,8.974239203
N4.png,25,457,786,115,114,10094,376.6761866,0.893998591,40.6018775,0.086728787,0.473211987,1131031.369,392583512.9,0.994435202,9.627762802
N4.png,26,132,777,113,121,10490,383.1614698,0.897887015,39.80416175,0.074170396,0.522219697,791047.9398,416654305.3,0.994624635,9.828330956
N4.png,27,922,760,127,109,10479,408.3919159,0.789542352,27.64642493,0.083349149,0.584196564,1573023.259,473578240.1,0.995827584,9.040233851
N4.png,28,0,758,105,128,11036.5,402.8355678,0.854644719,27.0480018,0.083450977,0.536468059,519975.1917,271043275.1,0.995017866,9.440973039
N4.png,29,1394,744,133,155,15292,470.0731556,0.869647498,48.63802542,0.129208845,0.461475301,2807115.887,1130963086,0.996097147,9.746508984
N4.png,30,742,741,100,116,7328,336.6173143,0.812685336,28.91388018,0.073395813,0.517825303,1552559.317,429587890.5,0.995052087,9.274669187
N4.png,31,210,727,109,83,6689.5,311.4629847,0.866544041,38.55310129,0.127107045,0.564854509,1865932.459,588194745.3,0.995397576,8.69327829
N4.png,32,1541,709,59,117,5598,315.1959581,0.708078616,31.62437371,0.10637174,0.53806665,788131.3255,242192924,0.99377717,8.965071992
N4.png,33,312,662,104,97,7748,330.0487713,0.893805938,39.02842558,0.095611571,0.508012955,1232716.863,397572559.5,0.994523517,9.418876921
N4.png,34,1031,620,127,124,11999.5,413.0609624,0.883781098,29.91077829,0.084452477,0.52642061,1024517.117,311181955.2,0.994954352,9.369778954
N4.png,35,702,611,107,120,9942,378.5340519,0.87191413,25.66477987,0.09033012,0.514958691,1353757.367,406767586.6,0.996199365,9.269136453
N4.png,36,599,609,102,103,7673,327.5046144,0.898959685,28.34528501,0.101337013,0.5682829,1644596.17,436017262.1,0.995538039,8.553503601
N4.png,37,52,596,124,121,11492.5,401.0609626,0.897849599,40.16374387,0.085506116,0.499318878,1049994.08,341232010.8,0.993832379,9.439248188
N4.png,38,1300,592,117,110,9990.5,374.9188293,0.893146259,33.14357367,0.090497121,0.469723809,651300.2345,205870762.2,0.993586526,9.436973279
N4.png,39,801,585,112,116,9882.5,377.2619729,0.872550605,31.10414725,0.082723471,0.473550792,636696.1692,251382453.5,0.994646909,9.630727672
N4.png,40,1143,582,110,115,9507,371.0193338,0.867881189,25.20295174,0.080294688,0.512463363,575812.027,250466425.7,0.995429458,9.430544996
N4.png,41,515,558,123,94,8406,361.8477609,0.806765783,25.97593303,0.131070364,0.613436468,1344620.62,333470824.3,0.993321608,8.008640296
N4.png,42,1583,554,17,76,891,165.5979787,0.408298237,110.0402961,0.125167608,0.352955187,561751.3409,192708413.9,0.979784219,8.01525403
N4.png,43,1384,504,108,119,9820,373.5046157,0.884564296,32.96088903,0.082372675,0.490152597,839164.7234,235243883.3,0.993499554,9.40423518
N4.png,44,108,502,106,120,7986.5,373.6051199,0.719019587,63.54119048,0.047307646,0.424098941,3230406.615,1201961764,0.993290061,10.52090729
N4.png,45,468,498,147,83,7800.5,378.0904018,0.685710817,15.55594983,0.101570224,0.641595488,1349714.379,360233823.7,0.997580501,8.513927136
N4.png,46,215,472,100,117,9355,362.048771,0.896849356,30.2968143,0.084123911,0.511220855,1250662.997,349740855.9,0.99498414,9.268178669
N4.png,47,105,455,105,91,5393,325.9066379,0.638048765,38.38789096,0.048019819,0.445032505,2238850.998,842367456.2,0.99489398,10.40291036
N4.png,48,32,434,90,110,7402,334.7350641,0.830149917,34.91368744,0.06735732,0.460375742,1228101.891,448857948.4,0.994760565,9.854877629
N4.png,49,1267,393,111,111,9275.5,362.0904015,0.889023352,31.82891073,0.090520489,0.540700178,970347.4378,287899840.3,0.994804632,9.055818473
